rating,title,text,timestamp,helpful_vote,verified_purchase
4.0,"Great case, my son loves the design",Great design!  Ordered for my son who is a huge Pirates Disney fan and he looks it,1646529679411,0,True
5.0,Great value phone,Great phone for the money!  My nephew loves it,1471806112000,1,True
2.0,cell phone,"A lot of the letters don't type for texts. The function button does not work also.  I think the only vowel that works is E and U.  makes it tough to text.  The phone itself, the model, I love.  I had one exactly like this one for 6 years, and it was so dependable and sturdy.  Guess I will have to look for another one.",1405089203000,0,True
2.0,Doesn’t fit properly,"It makes me sad, but I have to agree with other reviewers. The mold does not properly fit the iPhone 12 Pro. As you can see in the picture, the mold doesn’t cover the whole side. I had the same case for my iPhone X and it was perfect. Giving it 2 stars, because I do love the actual wallet portion. If it fit correctly, it would be 5 stars!",1627582233320,0,True
5.0,"I like it, very useful",I really appreciate that it folds neatly and fits in my handbag. Very happy with this purchase.,1655053120005,0,True
3.0,Look cheap,Definitely not comparable to the Apple brand bands.,1650041230794,0,True
3.0,Not impressed,Easy to install but the phone case seems really cheap. I will use it but I would not repurchase.,1617241075190,0,True
5.0,Bought it as a gift,My sister loved it!,1609282456034,0,True
5.0,Great flip phone cover,"This cover is quality and protective.  It's my 2nd one.  The first one I dropped so many tiimes and chipped it and plus I work with it and it gets so dirty, so I got a 2nd one.  Phone has been unharmed by using this cover.",1669651552958,1,True
5.0,Impressed,"I was trying to justify an Otterbox with its reputation but it just didn't look that good to me.  I spent way less for this and am so happy with it after 2 months.  Dropped it several times.  Phone is fine, case is fine.",1647284759693,3,True
5.0,3 sets for the price of one and better quality,"The first screen protector I got was only one and I messed up, bubbles everywhere and it didn't last eventually cracking at the fold in about a month.  I ordered this set of 3 and actually watched the video on how to install it and still messed up the first one but the 2nd one went great.  I still have one left for the front screen and 2 for the back and paid about the same as for just one set before.  I went to Verizon and they wanted to charge me $65 to put one on and I decided to give it another shot and glad I did.  One secret she told me is that you don't fold your phone for 24 hours after installing the front screen.  So I am waiting to do the back until I can fold the phone.  It all looks great and no bubbles.  Very happy so far.",1645648257223,4,True
5.0,Worked good,Easy to use and 3 sets to allow for mistakes or for later use.  Didn't have any mistakes.  Worked nice.,1639418180737,0,True
5.0,Hoping rubber will help lessen transmission of radiation,"I think this helps lessen the radiation some but not enough.  I'm just learning to set my phone down in the house or at work and not carry it with me and I'm staying off the phone more often.  With calls, I put on speaker phone and set the phone away from me.  I am definitely feeling better in my hand by doing this.  My other phone case held my money and cards too and may have been too large for my hand and causing more problems as I constantly carried it.  I've met quite a few people it seems who are having trouble with their thumb and it's always the hand they carry their phone in.  Not just 50 year olds but 30 year olds as well are having this problem.",1629916141691,1,True
5.0,"Love this case, very protective",I love having my driver's license and credit cards with me and my phone.  I just grab my phone and go instead of my whole purse.,1610388577018,0,True
2.0,"Too thin, no protection for camera.","This case is way too thin and slick and does not protect the camera at all.  I am returning this.  It does fit the phone and is a nice color and the ring is nice but it is a very thin piece of plastic with no real protection of your phone.  If your camera breaks, it's just as bad as the screen breaking, $150/deductible at the insurance.  My husband got a Zenic case full body from Zenic Tech and it was impressive.  It makes it nice to push the buttons on the side, nice deep well to protect the camera, still slim line but not so slippery slick.  I'm getting one of those.",1512182764491,1,True
5.0,Durable and drop protection rubber corners,"Nice looking case and has all the right features with the rubber on the corners, the durable hard plastic back but still has a nice texture for grip.",1473257220000,0,True
5.0,Great protective case,"I like this much better than the defender series.  I put an antiglare, antifingerprint screen protector on it from Tech Armor sold on amazon with this case and it works great.  It really does keep the fingerprints off.  Very nice.  This case looks good, feels good and works good.  The defender series comes with a screen protector shield on the front of it that doesn't work well because dirt can get underneath it.  The commuter series is the case you want for the droid maxx.",1395701028000,0,True
1.0,A hard case and not protective enough,"This is a hard case that will definitely not last.  It doesn't come around to protect the screen enough and the case (as seen in other reviews), doesn't snap together on one corner.  These cases need to be rubberized and even the rubberized one they have for casio seems too hard.  We haven't been able to find a case for casio gzone commando 4g lte that is nice or protective.  I know the phone is supposed to be good on it's own, but it's nice to help keep the dust out of cracks and to give a little further protection, after all the deductible for our insurance is $100.  And the cases help personalize.  Stickers are just not an option for us.  We want a quality case for this phone and can't believe, Casio doesn't have any, plus the attachment for a wrist strap should also be available since their is a location for it but no accessory and we haven't found any wrist strap that would attach because the eyelets are too small.  We love the phone, just disappointed about the accessories available.",1393879615000,0,True
5.0,Protective and quality product,We don't mind some bulk when our phone is protected.  My last droid x had a seidio case and the case & phone were still in great shape at the end of 4 years.  This one feels very similar to the seidio & a rare quality case since the lg g2 from Verizon is so difficult to find a case for.  We tried many cases and returned all but 2 since we had 2 phones.  This one was made with quality and protective for the entire phone.  It comes around the front far enough to protect the lense and has a rubber plastic combination for protection.  I like the rubber buttons in the back making it easier to push the on off screen or volume and it grips well and looks nice.  I don't know why they have so many stupid childish designs on this case but they have enough of the better colors.<br /><br />It also comes with a screen saver made for this case which we realized needed to be applied with the case installed so that you know where the screen saver needs to be and the case then doesn't put pressure on the screen saver causing it to bubble.  My husband got the screen saver on right and it all works together great!  The screen saver fits just inside the case perfectly. The other quality case we really like is the Verizon VS980 Heavy Duty Hybrid Kickstand Protector Cover Case with Stylus pen and bag.,1391792473000,0,True
5.0,Went on easier than most and looks great,The package says it has a lifetime warranty.  I like the way it looks on my phone.  It was very easy to put on compared to some of the screen protectors we've installed.,1391789705000,0,True
5.0,Best phone cases around as far as I'm concerned,"We have these for our Droid X and htc incredible.  My mom got a new iphone and her case didn't work right at all.  So I suggested ours and got it for her and she loves it.  Very protective.  I've had mine on my droid x for 2 years and have dropped it many times and never damaged my phone although a couple of corners have broken on the case, it is still very usable and doesn't fall apart or give any problems.  Several layers keep the phone cradled and safer and the case does not interfere with any of the phones capabilities.  I love the way it keeps my camera lens safe and covered.  My charging cover or camera cover are both still very functional after 2 years of use.  I recommend this case highly.",1364484662000,1,True
5.0,Best screen cover ever,By far the best screen cover I put on.  No glares & has a nice finish that doesn't look so dirty so easy.  You will like this screen cover.,1362758794000,0,True
5.0,Great case,We didn't want to pay so much for the otterbox but were reluctant of something we hadn't heard of before.  But the case is great.  We really like it.  You get your money's worth.,1289537465000,0,True
5.0,I’m pretty surprised at how pretty this band actually is and ...,I’m pretty surprised at how pretty this band actually is and the quality. I will definitely be buying more colors.,1508503261161,0,True
5.0,Works as expected,"Looks good on the phone, fits perfect...",1668552498497,0,True
1.0,Only give 2 stars since the case is to hard to remove from phone,Ok case for the price but the case is to hard to remove from phone.<br />If your like me I like to cram my case and phone daily. But since the case is too hard to remove I’ve given up taking the case off,1553727672881,0,True
5.0,Bling,Bling bling bling. 😐,1549833298836,0,True
1.0,Ok but if you smoke ecpect the case to turn ...,Ok but if you smoke it will yellow quickly.<br />I had trouble with on and off buttons.<br />Worth 1.00$,1518841517928,0,True
1.0,One Star,Not a good iPhone case protector. Dissapointment. Garbage!!!,1456688837000,0,True
1.0,One Star,Don't waste your money. Only lasted I month,1442071732000,0,True
5.0,Durable,Best case I've ever owned,1574613221541,0,True
4.0,After wear it become loose around case if you put in you pocket,Case is semi soft flexible,1574613142788,0,True
4.0,Easy to use,Easy to use,1563065529504,0,True
2.0,It’s okay,To thin.,1607308074883,0,True
5.0,Great product!,Great product,1542087082019,0,True
5.0,Amazing product and cheap!,Amazing and cheap. I had a hard time keeping a nice phone case on that wasn’t to thick and would still protect my phone. I love the kick stand on it. My husband and I are both satisfied with our purchase.,1539234136286,0,True
1.0,No...,I try to love it but it doesn’t stick! You’re better trying another one,1619321501942,0,True
4.0,Cute but...,This is so cute but I would like if they put a top coat or something like that because it began to scratch...,1593485105582,0,True
5.0,Love it,I love it so much! The only think is that it was printed in a white round thing... it would be awesome if it was black...,1587716248425,0,True
5.0,Me encanta,Súper fácil de usar!<br />En la iglesia uso mi celular para mover niveles de volumen y siempre batallaba donde poner mi cel! La verdad me ayudó mucho!,1574233775821,0,True
5.0,Recomendado,Me gustan mucho han resistido muy bien,1558062363069,0,True
5.0,Muy bueno,Super bonito y súper cómodo<br />Tiene muy buena durabilidad,1558062331004,0,True
5.0,Muy bien preducto,La verdad me gusto mucho y se siente muy bien súper recomendado,1558061974326,0,True
2.0,Great Color Style But Pulls Fabric,Love the look of this but sadly it does pull the fabric of clothes you’re wearing so had to stop wearing it :( to avoid picks/holes in my clothes,1650993938149,0,True
5.0,Repairing your own phone is cheap and easy.,Fixing my phone myself was easy and I saved money by during it myself,1622376624971,0,True
1.0,Don't waste your money,I installed as per directions and the screen protector just kept falling off. Started from the top and within 2 days fell off.,1610133358294,0,True
4.0,Nice product,These are a pretty good product.,1545152185538,0,True
5.0,Very cool.,Gave this to my son for his birthday.  He loves it.  Handsfree video while in bed for skype or movies.  Would recommend.,1539648593312,1,True
5.0,Great cover.,This is an excellent phone cover.  I had purchased it before it was on sale...so I bought another one as a back up recently.  Leather cover holds ID and credit cards which are very convenient.  Recommend to anyone.,1444882862000,0,True
5.0,Fits phone as it should and like the pretty blue,Fits phone as it should and like the pretty blue,1553119610395,0,True
5.0,Great compact and mobile light!,"I really like this light, it's easy to use and small enough to keep by my computer.",1663338196415,0,True
5.0,Love this case!,I really like this case.  It’s beautiful and sturdy but not too bulky!  I recommend!,1610115039089,0,True
1.0,Connector doesn't work,"If you care about your watch, don't buy these bands!  I've had the band for 1 day and my watch has fallen off twice due to the band disconnecting from the watch.  My screen protector saved my watch, as the face surely would have been broken with the second drop down 2 flights of stairs.",1589227451874,0,True
4.0,Case is okay,"The case is okay.  Difficult, like most, to get off.  Seems to add the protection I needed.",1425067520000,0,True
5.0,Easy installation!,Great instructions and even video showing you installation.  No bubbles so far and the fingerprint reader still works.,1605489888005,0,True
5.0,Great case!,No glass cover but very sturdy case and isn't bulky.  The buttons on side still work well.  I just wish they made it in leopard print.  Lol,1605364819044,0,True
1.0,Cheaply made,Fingerprint reader doesn't work after multiple tries and you can't pull down the setting's screen with it on.  Directions could be written clearer.  It feels and looks cheap and it feels bulky/heavy and hard to hold.,1605136065953,1,True
5.0,Love it!!!!,Highly recommend!!! Very sturdy and works great!,1532192422544,0,True
5.0,Great Case!,Fast delivery.  Very nice case!  Fits perfectly!  Great quality!  Highly recommend!,1499276615558,0,True
4.0,Nice phone case/wallet combo,"Bought this one for my husband's phone and he also uses it as a wallet.  Because he packs a lot into it I find they don't tend to hold up for a long time, however they do serve their purpose.",1548547088179,0,True
5.0,Cute case,"Unlike most people, I do not use this case as a wallet. I simply wanted something that would protect the front of my phone while it's in my purse bumping around. This works nicely.",1548546368798,0,True
5.0,Five Stars,Gift,1462510899000,0,True
5.0,Great product,"It was a little hard to put together, but I’m very happy with it.",1583812573143,0,True
5.0,Everything I Needed!,I ordered the screen protectors to keep my new iPhone safe. Thanks to Prime they arrived in one day! Everything I needed was included in the package and it was super easy to install. The protector hasn’t changed the way my phone works at all. The keys are still just as sensitive.,1606416778285,0,True
5.0,So Easy!,I ordered the screen protector pack and it arrived in one day. I couldn’t believe how easy it was to apply the protective film. Absolutely everything you could possibly need is included in the package for a very affordable price!,1606244273845,0,True
4.0,Decent charger,It works great with my Galaxy S9+ but there is no difference in speed in charging for Qualcomm 2.0 or 3.0 chargers for my phone,1553090569712,1,True
5.0,Fits with case still on,Works great and is big enough that I don't have to take my case off for the phone to fit in it. I use it for walks.,1538669763996,0,True
5.0,Perfect for what I needed,Works great for my Nintendo Switch and my Galaxy S9+. Works with fast charging and love the cord lengths.,1534644621427,0,True
3.0,It does the job better I think,"I have applied many screen protectors to cellphones, this one is no different. It did not stick well to the curved edges of the screen. It will protect from scratches and everyday use, but I highly doubt it will protect from drops. I decided to keep the tempered glass one I bought at the wireless store made by Otterbox. It does the job better I think.",1478786105000,0,True
5.0,The only thing I don't like is the kickstand is cheaply attached,"I had this case for my Galaxy S6, and when I saw that it was made for the S7 Edge, I got it when I upgraded. The only thing I don't like is the kickstand is cheaply attached, it is very flimsy and the phone has a habit of falling over when I tried to use it when my S6. Would definitely recommend this case, I have dropped my phone plenty of times and this case has always saved it. Just be weary of of the kickstnd.",1478785792000,0,True
5.0,Pretty cool cords,"Just received these today and so far so good. I didn't understand what the description meant by &#34;reversible USB,&#34; so those of you who are wondering it means there is never a wrong way to plug in your phone or to the power adapter. No more lining up the flat side of the micro usb to plug it into your phone! These cords work with my Samsung fast charger which makes me happy. They seem durable. Not disappointed so far.",1468527349000,0,True
5.0,"The screen protector for the top screen fits perfect, the bottom screen on is slightly smaller than ...","The screen protector for the top screen fits perfect, the bottom screen on is slightly smaller than the actual screen. Not to difficult to put on. Comes with 3 in a pack.",1464362921000,0,True
5.0,Love this case,"It's a light, sturdy case. I've been using it for a few months now and have had no problems. The charger and headphone fit in the ports withot having to remove the case which is better than the Otterbox I use to have.",1454691568000,0,True
5.0,Five Stars,Love it,1451507022000,0,True
3.0,It's okay,Collected dirt like there is no tomorrow. Fit snug but didn't offer protection I wanted,1410221505000,0,True
5.0,Pretty and popular style,Nice case,1533050171678,0,True
5.0,Five Stars,it protects my phone since it is sturdy,1520947074816,0,True
5.0,Handy,Handy,1652241364728,0,True
5.0,Easy to put on,It's fit perfectly,1635821813715,0,True
5.0,Snap,Snaps tightly i,1623292885919,0,True
5.0,Value,Stays charged,1622928308584,0,True
3.0,Not made very well,"This product was fine for the first month or so that I had it but recently, the fabric has begun to fray. Also, the tab at the top that contains the magnet has started to split as well. I am a big fan of the design and how it keeps the front of the phone protected but it's just not made well enough to last.",1352493418000,2,True
2.0,Wanted to love,"My other charger broke. Also my car, for whatever reason, doesn’t charge with its USB port. I thought  this would be a good fit.<br /><br />I would always electronically charge it vs. the solar.  the solar does work but charges very slow.  I also realized later you can charge the unit and your devices at the same time. I loved that I could bring this charger with me and charge wherever.<br /><br />Dislikes- my device would charge but incredibly slow. (Granted this is not meant to be a fast charger.) It also would never get my device to a 100% charge whether the charger was plugged in the wall or not. Regardless I was still content with it.<br /><br />Hate- now it doesn’t charge my device at all. I haven’t owned it for very long.<br /><br />( also the photo shows what looks like two chargers; it is only one)",1648214481328,1,True
5.0,Now it’s yellowing,I bought this for my iPhone 13 and I loved it. (Originally gave 5 stars) Looked so pretty against the blue phone and well made. Although now it is yellowing on the side edges.,1648212624780,0,True
4.0,Glad it comes in a set of 3,"Like them. Easy to put on, doesn’t really bubble when putting it on.<br />I don’t think I am too rough  on the my phone but regardless I have had to replace the cover twice for it cracking. It’s good that the come in a set of 3. This 3rd one I have on my phone now has Lasted a few months now.",1590374946939,0,True
5.0,Good quality,Nice. Small size works for me. Actual Fitbit smalls are a bit  longer I feel but still fits.  Good quality,1545579862148,0,True
5.0,Works great,Can take everywhere works great,1575229627031,0,True
1.0,Did not fit any outlets in our house.,Useless did not fit any outlets in our house,1575229486170,1,True
5.0,Cute phone holder,Very pretty color. (purple) Nice long adjustable strap. Great for walking the dog. And no worries about getting your phone wet. The little hearts are so cute on the zippers. This is very nice! Thanks,1646497426686,0,True
5.0,Holds phone well,It holds phone well. Easy to clean. Good stand on it. The purple one I got. Is real purple color. I will order again. And the price was good too. Thanks,1646496130537,0,True
5.0,Holds the phone great,I bought the one in blue for my husband and the purple for me. It goes on the phone in a second. Great buy for sure! We will be buying more in the future.,1639988269411,0,True
5.0,Extra hand to hold your phone,Love it! I am able to walk my dog. And if I am holding the phone. I don't worry that it will fall to the ground. Nice long and soft  sting around my neck. Easy to adjust. Just what I needed.,1639988152466,0,True
5.0,Good Charging cord,My phone doesn't say: Slow charging anymore. So far a great cord. I needed an extra charging cord in my kitchen. You know when your cooking and phone beeps low battery. Now it can be in the same room. Thanks!,1630615403863,1,True
5.0,great phone case,I love that case. It was purple and with a stand. And the price was good also. Thank you,1603438789799,0,True
5.0,protect your phone,The purple case is beautiful. The fit was perfect. Thank you,1603437282669,0,True
5.0,Great for cell phones.,"I use them at work, home. They are great. I have had them a few months now and their going strong. Love the color.",1569112298717,0,True
1.0,Not all LG phones,After waiting a long time for the shipment. It doesn't fit my phone. And it does pay to have me send it back.,1541725089284,0,False
1.0,Won't last 2 uses.,After one or two uses. They stop working. They started to fall apart. I gave one set to my daughter in law also. Some of the colors didnt work.,1433134312000,0,True
5.0,"Will buy again, but use with care",Worked well be mindful when INSERTING or removing from electrical devices. The cord cover around the prongs breaks easily.,1582906188974,0,True
5.0,Good quality case.,The stand  on the back of the case needs to be designed to be used multiple ways. Overall worth the money.,1582902923390,0,True
5.0,Very easy installation!,"This screen protector was a breeze to install. I have screen protectors on all my tablets, every phone I've owned, and never had one that was so easy to install, with no hassle at all. I watched the video 3 or 4 times before even attempting the installation, and watched it while I was installing it, step by step. It went on super easy. I did have to pull one edge up a little because of a fairly large bubble, but it went away immediately. Other bubbles around the edges were easily removed with my thumbs. My screen is clear and shiny, and I like knowing it's now protected.",1586020335508,0,True
3.0,Chipped screen after 1 drop,"The mirror is good and clear, but the first time I dropped my iphone the screen chipped. Not worth it to have the mirror when my phone is now damaged. Find another option and protect your expensive phone.",1606099270797,0,True
5.0,As described,"Fit perfectly but you have to be very detailed and make sure all the little pieces are applied correctly. The smaller tabs around the corners didn't want to stay on but I put my case over top of it and that resolved the issue. It is very thin and only added a little resistance when putting my case back on,  it's an extra snug fit. I still have this on my phone and bought it over a year ago. It's doing a nice job protecting my phone regardless which case I have. I didn't put the front piece on, just the back side, so I can't speak to how it looks with the screen.",1498165402505,0,True
5.0,Great buy!,"Really long and durable, neatly packaged. Thanks for a great product!",1469385028000,0,False
3.0,Pretty but wrong color,"The description said it was blue but it was green, pretty but doesn't match as many things as I had liked.",1646235997458,0,True
1.0,... impossible to remove and you can't take off the bad because you can't get to the buttons,The case is almost impossible to remove and you can't take off the bad because you can't get to the buttons.  It's made of rubbery plastic and chips easily.,1518145648411,0,True
5.0,Drivers choice,I m use it in my commercial vehicles to charge my phone and tablet.,1534403090237,0,True
5.0,"Elegant, well made and highly functional","I shop a lot on Amazon, I have bought numerous phone cases and I always look for the Wallet style. It keeps me fairly minimal with a few credit cards always on me. This holds more cards and some cash and biz cards.  I have never had the flap over Case style and I was not sure I would like it. This is really well-made and other than getting used to not folding over the back to take photos, which is a component of having this style of case, I love this!  I got the saddle brown color I’m not sure what it’s referred to as, and it looks expensive. My husband actually asked me what did I pay for it thinking I paid a lot more than I did. Eventually cases get tired, but I will be back when this one does. Truly one of my best purchases and I purchase a lot!",1592311388267,1,True
5.0,Adorable gift for daughter in high school!,"My daughter loves this phone case, it's just the ticket for a bit of merriment that is also utilitarian.  I'm sure she'll be digging it out yearly, as long as it fits her phone!",1387207902000,0,True
4.0,well made,my grandson loves it,1673753232444,0,True
4.0,lmao!!,too cute!!,1673752984330,0,True
4.0,love it,exactly what I expected. I'm happy with it,1661995046782,0,True
5.0,Thi is a great case,Easy to slip on phone..Great Price,1656521820378,0,True
5.0,THhs is just great !!!,New phone..New charger. Works quickly.,1654702993698,0,True
5.0,Great Phone Case,This is clear so you can ctually find the phone.,1654597830673,0,True
5.0,Excellany case.,What I dont like about phone cases is that you cant find your phone. This is clear and you can actually see the phone and I have my lost it.,1654597728753,0,True
5.0,fits great in pocket,Great phone case fits in picket with ease,1587568366044,0,True
5.0,Great Value for the money,I normally get the Heavy Duty Defend case and spend alot of money. This is just as good and looks nicer.,1587504800821,0,True
5.0,Five Stars,fits hone perfectly,1482357111000,0,True
5.0,Durable and Convenient,"This is the third or fourth of these cases I've purchased. I love that I can carry 4 cards with me and not have to worry about bringing a wallet with me everywhere. The durability is also great, I drop my phone ALL THE TIME and I've never had to replace the case because of damage issues. It may not be the most attractive phone case out there, but it suits my needs and keeps my phone protected.",1581560108406,0,True
4.0,Good Case,"This us a good case. It didn't get a 5 because the side flap didn't have slot with a plastic see-thru; which, I use for a picture of my hubby and me. Totally my error. Subsequently I purchased a case that had that feature plus great bling.",1457388012000,0,True
5.0,GET THIS WHILE YOU’RE WAITING FOR YOU 12 Pro Max!,"Super helpful tutorials & easy to find how-to’s!  Application is a breeze and the slim low-profile fits any phone case!!! LOVE THE PRIVACY SCREEN/CAMERA LENS PROTECTOR 2-PACK, HIGHLY RECOMMEND YOU GET 😁",1607753326398,0,True
5.0,Great case,"Great case, it is an OtterBox. It's stylish and protects very well, which is good because it is a little slick to hold sometimes.",1576915543848,0,True
5.0,Great,"Has performed great and protected my phone from quite a few drops. The fingerprint reader slot works well, the volume buttons are great, and the cutting for the back logo looks great.",1576914823545,0,True
5.0,Worth it and tough,"Gotta a little wide with my case but has lasted a long time, and is tough and still unblemished after a few drops.",1576914703708,0,True
5.0,Good case,"It's an OtterBox so it's a nice case. Fits very well, looks like it will do a good job at protection, and it's in an awesome color.",1491563417000,1,True
5.0,Awesome product,Awesome idea and product.,1485520339000,0,True
5.0,Love the ear phone pouch.,"My Verizon Stylo 5 with case and finger ring fits perfectly.  I previously ordered one that stated it ""fit all""...it didn't so I was a bit reluctant to try again.  I am very happy with this purchase, it's stylish, looks very durable and I love the ear phone pouch.",1583886804333,0,True
5.0,Fits my Stylo 5,"Smart looking and looks very durable.  My Verizon Stylo 5 with case and finger ring fits perfectly.  One I previously ordered stated it ""fit all""...it didn't so I was a bit reluctant to try again.  I am very happy with this purchase.",1583886502202,0,True
4.0,Wish side arms and foot were longer,"When I first purchased this holder my phone fit fine and the holder did just that, it held.  I also decided to add a finger ring on my phone.  This was a great concept because the phone doesn't slip out of my hand, (I highly recommend the ring)  Unfortunately, the ring hits the back of the holder which prematurely closes the arms and I have to use both hands to adjust the phone to fit in the holder.  If the side arms and foot were even 1/4"" longer it wouldn't be a problem.<br />I installed it on my windshield and it really stuck.  Unfortunately (again) I had to move it.  Now the suction cup cannot be re-stuck.  Wish there was a replacement sticky pad for the cup.  I'm pretty handy and can improvise a fix for the arm length as well as sticking problem...just wish I didn't have to.<br />I like the fact that the holder does not block accessory ports on my phone.  All in all it is a good product and if I need to, I will purchase another one.",1557459332760,1,True
4.0,A good product,"The instructions on the package could have been more complete, but the product itself went on easily and works great.",1501110140418,0,True
5.0,I love this case,"I love this case. When I first got it and realized it didn't have a top half to click over the silicone bits, I was concerned, but it works well, is light, and has good gripability.",1487731341000,0,True
5.0,Goodnprice,Nice for money,1560594080342,0,True
1.0,Drunk shopping,total dumb and sent it back,1455069614000,0,True
4.0,Fits iPhone 6,Fits my iPhone 6 but it is a little difficult to get in and out,1446981396000,0,True
1.0,You need a lot of time and patience!,Can not get it on without bubbles. Must need a lot of time and patience. I do not have that much over either.,1419709138000,0,True
5.0,great,Loved this cover very pretty,1419708970000,0,True
5.0,Love,Good quality,1678250113081,0,True
5.0,Excellent,Would buy more,1652646997780,0,True
5.0,Very nice,In love,1632882938983,0,True
5.0,Love,Very comfortable,1632882913565,0,True
5.0,2 thumbs up,Good quality,1632882889047,0,True
5.0,Very good,Buying more,1618271630187,0,True
5.0,Awesome,Good quality,1617864645093,0,True
5.0,Greatest,Love,1596083253109,0,True
5.0,Would buy again,Recommend it,1596082854559,0,True
5.0,Love,Two thumbs up,1590220271323,0,True
5.0,Great,Awesome love it,1590220152841,0,True
5.0,Love,Very good quality,1569915078854,0,True
5.0,Excellent,Very good quality will definitely buy more,1557809600314,0,True
5.0,Love,Excellent product,1557209358425,0,True
5.0,Excellent,Great product good price good quality,1556164019512,0,True
5.0,Awesome,Very good quality,1556163720208,0,True
1.0,Being charged 5.99 for returning items,"Thought it was a small, but it was bigger tried to return it but I was being charged 5.99 for shipping very disappointed",1534409752745,0,True
5.0,Five Stars,Good quality,1489041255000,0,True
3.0,paint looks like its soon going to wear off,"I would say its okay, just that the color looks cheap, paint looks like its soon going to wear off",1489041237000,1,True
5.0,Five Stars,Feels just right on my phone,1489041147000,0,True
5.0,Five Stars,Good product,1483854524000,0,True
1.0,Garbage,"This cable works, but it is much slower than the cable I had before.  My phone used to charge from 10% to 100% in just over an hour.  With this cable, it is more like four hours or more.  The fact that the cable says SAMSUNG and looks exactly like the original made me think it would work as well.  It is clearly a bait and switch.  I expected the real thing.",1490628287000,1,True
5.0,Very Pretty,Berry pretty and durable. Looks great and has held up well so far! Easy to wipe clean if you spill anything on it.,1541618955005,0,True
5.0,Hubby Loves Band,Bought this for my Husband to “dress up” his Iwatch when he wanted to wear it to run errands instead of putting on a normal watch. He loves how nice it looks and feels.,1541614966497,0,True
5.0,High Quality & Great Purchase,"LThis case is a high quality and durable protection for your iPhone! I don’t like Otter Boxes because they are so big and bulky. This case is very slender and not very bulky. I like that it has the holster clip and you can slide your phone it with the speaker facing towards the ceiling or the floor. This is perfect for me as a restaurant manager - when I’m on the line cooking I face my speaker down to the floor so I don’t get any drips or crumbs in it and when I’m in the office or on the floor I face the speaker up towards the ceiling so I can hear it better. You cannot face the screen out, but that is for your phones protection.<br />  Even the stand works great (standing up and on side) and is durable. I don’t use it much because I don’t like that you cannot adjust the angle. It stands the phone almost straight up and down. My personal preference is just a slight angle for playing my games. Not a bad thing by any means, just a preference issue.",1541613795218,3,True
5.0,Sparkly Band!!,The band is absolutely gorgeous! It is very sparkly when it catches the light and has a pretty mix of colors. The only drawback is that it does tend to catch on your sleeve. My Husband also complains that it scratches him when we hug and snuggle.,1541613218267,0,True
5.0,iPhone 10 Compatible,Works great with my IPhone 10! Takes up very little room and charges almost as quickly as my cord. Also nice that it is small enough to pack with me to work and on road trips. I am going to order a second charger to leave upstairs in the rec room!,1524590618177,0,False
5.0,2 pack charger,These arrived on time and now have a spare for work and the car too,1577275790368,0,True
5.0,item to keep my fitbit charged,This is so easy to use to keep the fitbit charged took it to work,1575671417630,1,True
5.0,Go matte black!,Great phone cover. Fits the t mobile grand prime phone perfectly.  It also provides great protection. My phone is dropped daily  and is in lerfect condition. The matte black is a great color and I like that it isn't as slippery as most TPU cases. I would definatly recommend this case.,1460073583000,0,True
5.0,great case,"I love this case. Its color is a little more muted then in the picture, but is fits my galaxy 3  from teen mobile perfect and has kept my phone safe through many drops!",1401038977000,0,True
4.0,TPU Green Case for Galaxy s 4G,"Fits great!  Cut outs for the camera, charger, and power button are in correct position. Just wish it had room for the volume toggle. Color is very true to picture.",1321112450000,0,True
5.0,Nice charger,I bought this for my son’s Samsung phone and watch and he really likes it.,1641803671442,0,True
5.0,Nice inexpensive case,My son's friend loves his new case.  He loves all things American flag and it is good quality for a good price.,1640892787776,0,True
5.0,Very trendy!,Cute watch band.  I love the tie dye for Spring!,1615006150527,0,True
5.0,Amazing Product!,"I had a Sapphire Vivoactive for a few years and neither had but a few light scratches on them.<br />My Venu I have had only for 2 months and it already has 2 big scratches and several small ones.<br /><br />With fingers crossed and a prayer sent, I ordered this screen protector and it is more amazing than I had hoped for. It filled in the scratches and it is more responsive to my touch.",1583861959956,72,True
5.0,Perfect WORKS amazingly,Perfect WORKS amazingly,1483467480000,0,True
4.0,Did not like & they refunded,Did not like but they did refund,1483467459000,0,True
4.0,Great lightweight case,"Have been using this for over a year, and love it. Protects from scratches but leaves the phone slim. I do wish it didn't fingerprint, but the surface feel is nice, and love the brown color.",1350652708000,0,True
